Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2022-03-30 09:30:00-04:00,105.16999816894531,105.33499908447266,105.1500015258789,105.33000183105469,0,0.0,0.0,0.0
2022-03-30 10:30:00-04:00,105.32019805908203,105.33999633789062,105.2699966430664,105.31549835205078,208299,0.0,0.0,0.0
2022-03-30 11:30:00-04:00,105.30999755859375,105.33999633789062,105.29309844970703,105.30999755859375,211582,0.0,0.0,0.0
2022-03-30 12:30:00-04:00,105.30999755859375,105.3290023803711,105.26380157470703,105.2699966430664,340166,0.0,0.0,0.0
2022-03-30 13:30:00-04:00,105.2699966430664,105.31999969482422,105.2300033569336,105.30999755859375,335877,0.0,0.0,0.0
2022-03-30 14:30:00-04:00,105.31800079345703,105.3499984741211,105.29499816894531,105.31999969482422,186562,0.0,0.0,0.0
2022-03-30 15:30:00-04:00,105.31729888916016,105.31729888916016,105.27300262451172,105.29000091552734,95482,0.0,0.0,0.0
2022-03-31 09:30:00-04:00,105.19000244140625,105.28500366210938,105.15499877929688,105.28500366210938,369041,0.0,0.0,0.0
2022-03-31 10:30:00-04:00,105.28500366210938,105.29000091552734,105.2300033569336,105.25499725341797,257497,0.0,0.0,0.0
2022-03-31 11:30:00-04:00,105.25499725341797,105.29000091552734,105.23999786376953,105.2699966430664,234529,0.0,0.0,0.0
2022-03-31 12:30:00-04:00,105.2750015258789,105.29000091552734,105.22000122070312,105.2249984741211,113392,0.0,0.0,0.0
2022-03-31 13:30:00-04:00,105.2251968383789,105.29499816894531,105.17500305175781,105.17500305175781,221517,0.0,0.0,0.0
2022-03-31 14:30:00-04:00,105.18000030517578,105.19000244140625,104.97000122070312,105.06999969482422,336271,0.0,0.0,0.0
2022-03-31 15:30:00-04:00,105.06999969482422,105.1050033569336,104.87999725341797,104.93000030517578,333401,0.0,0.0,0.0
2022-04-01 09:30:00-04:00,104.0199966430664,104.11000061035156,103.95500183105469,104.0,350914,0.0,0.0,0.0
2022-04-01 10:30:00-04:00,103.99539947509766,104.02999877929688,103.94419860839844,104.02999877929688,174627,0.0,0.0,0.0
2022-04-01 11:30:00-04:00,104.0199966430664,104.1500015258789,104.01000213623047,104.12000274658203,397798,0.0,0.0,0.0
2022-04-01 12:30:00-04:00,104.12000274658203,104.1500015258789,104.08000183105469,104.11000061035156,218854,0.0,0.0,0.0
2022-04-01 13:30:00-04:00,104.11530303955078,104.12000274658203,104.05989837646484,104.07669830322266,193917,0.0,0.0,0.0
2022-04-01 14:30:00-04:00,104.07499694824219,104.08000183105469,103.92500305175781,103.95899963378906,419256,0.0,0.0,0.0
2022-04-01 15:30:00-04:00,103.95500183105469,103.95999908447266,103.91000366210938,103.91999816894531,119817,0.0,0.0,0.0
2022-04-04 09:30:00-04:00,104.05000305175781,104.07649993896484,103.98999786376953,104.06500244140625,135301,0.0,0.0,0.0
2022-04-04 10:30:00-04:00,104.06999969482422,104.09500122070312,104.0353012084961,104.08999633789062,107542,0.0,0.0,0.0
2022-04-04 11:30:00-04:00,104.08000183105469,104.09819793701172,104.0250015258789,104.02999877929688,109621,0.0,0.0,0.0
2022-04-04 12:30:00-04:00,104.04000091552734,104.05000305175781,104.01000213623047,104.0250015258789,151287,0.0,0.0,0.0
2022-04-04 13:30:00-04:00,104.0250015258789,104.04000091552734,103.99349975585938,104.027099609375,142161,0.0,0.0,0.0
2022-04-04 14:30:00-04:00,104.0199966430664,104.0199966430664,103.95999908447266,103.96589660644531,227493,0.0,0.0,0.0
2022-04-04 15:30:00-04:00,103.96499633789062,103.99500274658203,103.94999694824219,103.98999786376953,125863,0.0,0.0,0.0
2022-04-05 09:30:00-04:00,103.97000122070312,104.06500244140625,103.9000015258789,103.91500091552734,616798,0.0,0.0,0.0
2022-04-05 10:30:00-04:00,103.91000366210938,103.91000366210938,103.80000305175781,103.8499984741211,444569,0.0,0.0,0.0
2022-04-05 11:30:00-04:00,103.84500122070312,103.8499984741211,103.73999786376953,103.76000213623047,276003,0.0,0.0,0.0
2022-04-05 12:30:00-04:00,103.75,103.77999877929688,103.70999908447266,103.7750015258789,305558,0.0,0.0,0.0
2022-04-05 13:30:00-04:00,103.7750015258789,103.77999877929688,103.74500274658203,103.75499725341797,243427,0.0,0.0,0.0
2022-04-05 14:30:00-04:00,103.7572021484375,103.80000305175781,103.7300033569336,103.78500366210938,579085,0.0,0.0,0.0
2022-04-05 15:30:00-04:00,103.7842025756836,103.79640197753906,103.73500061035156,103.74500274658203,175092,0.0,0.0,0.0
2022-04-06 09:30:00-04:00,103.7699966430664,103.80500030517578,103.70500183105469,103.7300033569336,217060,0.0,0.0,0.0
2022-04-06 10:30:00-04:00,103.73999786376953,103.75,103.68000030517578,103.72000122070312,200257,0.0,0.0,0.0
2022-04-06 11:30:00-04:00,103.72000122070312,103.7300033569336,103.63999938964844,103.70500183105469,286318,0.0,0.0,0.0
2022-04-06 12:30:00-04:00,103.69999694824219,103.7300033569336,103.61000061035156,103.625,254523,0.0,0.0,0.0
2022-04-06 13:30:00-04:00,103.62999725341797,103.73999786376953,103.48999786376953,103.51000213623047,378770,0.0,0.0,0.0
2022-04-06 14:30:00-04:00,103.47940063476562,103.68000030517578,103.43000030517578,103.67500305175781,509763,0.0,0.0,0.0
2022-04-06 15:30:00-04:00,103.67500305175781,103.70989990234375,103.62999725341797,103.63999938964844,353006,0.0,0.0,0.0
2022-04-07 09:30:00-04:00,103.80000305175781,103.86000061035156,103.76499938964844,103.79499816894531,210706,0.0,0.0,0.0
2022-04-07 10:30:00-04:00,103.79499816894531,103.82720184326172,103.70999908447266,103.73999786376953,265326,0.0,0.0,0.0
2022-04-07 11:30:00-04:00,103.73999786376953,103.76000213623047,103.6500015258789,103.66500091552734,274471,0.0,0.0,0.0
2022-04-07 12:30:00-04:00,103.66999816894531,103.7300033569336,103.6500015258789,103.72959899902344,326140,0.0,0.0,0.0
2022-04-07 13:30:00-04:00,103.7249984741211,103.76499938964844,103.70999908447266,103.71739959716797,180439,0.0,0.0,0.0
2022-04-07 14:30:00-04:00,103.7249984741211,103.75,103.70500183105469,103.71499633789062,309936,0.0,0.0,0.0
2022-04-07 15:30:00-04:00,103.72000122070312,103.76000213623047,103.70999908447266,103.73999786376953,239415,0.0,0.0,0.0
2022-04-08 09:30:00-04:00,103.73999786376953,103.86370086669922,103.71479797363281,103.80999755859375,101218,0.0,0.0,0.0
2022-04-08 10:30:00-04:00,103.80760192871094,103.8499984741211,103.7750015258789,103.82499694824219,85571,0.0,0.0,0.0
2022-04-08 11:30:00-04:00,103.82689666748047,103.8499984741211,103.80999755859375,103.82990264892578,53987,0.0,0.0,0.0
2022-04-08 12:30:00-04:00,103.82499694824219,103.8656997680664,103.81159973144531,103.86000061035156,87062,0.0,0.0,0.0
2022-04-08 13:30:00-04:00,103.8550033569336,103.93499755859375,103.8550033569336,103.92749786376953,95561,0.0,0.0,0.0
2022-04-08 14:30:00-04:00,103.92430114746094,103.94000244140625,103.83499908447266,103.8949966430664,170790,0.0,0.0,0.0
2022-04-08 15:30:00-04:00,103.8949966430664,103.95929718017578,103.87999725341797,103.94999694824219,94338,0.0,0.0,0.0
2022-04-11 09:30:00-04:00,103.7699966430664,103.81999969482422,103.7300033569336,103.80999755859375,124608,0.0,0.0,0.0
2022-04-11 10:30:00-04:00,103.81500244140625,103.83000183105469,103.80000305175781,103.83000183105469,192749,0.0,0.0,0.0
