ticker,date,shares_outstanding,float_shares,iwf
CBOE,2024-03-15,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-03-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-03-19,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-03-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-03-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-03-22,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-03-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-03-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-03-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-03-28,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-01,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-02,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-04,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-08,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-09,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-15,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-19,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-22,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-29,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-04-30,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-01,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-02,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-07,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-08,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-09,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-14,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-15,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-22,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-28,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-29,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-30,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-05-31,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-04,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-07,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-14,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-06-28,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-01,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-02,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-08,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-09,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-15,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-19,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-22,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-29,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-30,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-07-31,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-01,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-02,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-07,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-08,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-09,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-14,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-15,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-19,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-22,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-28,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-29,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-08-30,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-04,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-09,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-19,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-09-30,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-01,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-02,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-04,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-07,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-08,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-09,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-14,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-15,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-22,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-28,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-29,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-30,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-10-31,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-01,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-04,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-07,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-08,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-14,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-15,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-19,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-22,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-11-29,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-02,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-04,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-09,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-19,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-30,104713000.0,104151035.0,0.9946332833554573
CBOE,2024-12-31,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-02,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-07,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-08,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-14,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-15,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-22,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-28,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-29,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-30,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-01-31,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-04,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-07,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-14,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-19,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-02-28,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-04,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-07,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-14,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-19,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-28,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-03-31,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-01,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-02,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-04,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-07,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-08,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-09,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-14,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-15,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-22,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-28,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-29,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-04-30,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-01,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-02,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-07,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-08,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-09,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-14,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-15,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-19,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-21,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-22,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-28,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-29,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-05-30,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-02,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-03,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-04,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-05,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-06,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-09,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-10,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-11,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-12,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-13,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-16,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-17,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-18,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-20,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-23,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-24,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-25,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-26,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-27,104713000.0,104151035.0,0.9946332833554573
CBOE,2025-06-30,104713000.0,104151035.0,0.9946332833554573
SCHW,2023-01-03,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-04,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-05,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-06,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-09,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-10,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-11,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-12,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-13,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-17,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-18,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-19,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-20,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-23,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-24,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-25,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-26,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-27,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-30,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-01-31,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-01,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-02,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-03,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-06,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-07,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-08,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-09,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-10,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-13,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-14,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-15,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-16,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-17,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-21,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-22,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-23,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-24,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-27,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-02-28,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-01,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-02,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-03,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-06,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-07,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-08,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-09,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-10,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-13,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-14,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-15,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-16,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-17,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-20,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-21,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-22,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-23,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-24,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-27,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-28,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-29,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-30,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-03-31,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-03,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-04,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-05,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-06,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-10,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-11,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-12,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-13,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-14,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-17,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-18,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-19,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-20,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-21,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-24,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-25,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-26,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-27,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-04-28,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-01,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-02,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-03,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-04,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-05,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-08,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-09,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-10,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-11,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-12,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-15,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-16,1816969984.0,1711368064.0,0.9418802066462756
SCHW,2023-05-17,1816969984.0,1711368064.0,0.9418802066462756
