,BasePrice.gz,BasePrice.md5,FullCB.gz,FullCB.md5,FullEquities.gz,FullEquities.md5,Master.gz,Master.md5,FullEquities.bBddd491,FullEquities.2AaDe274,FullEquities.9BddB87d,FullEquities.c235B05b,FullEquities.B9236f3A,021.1.pcap.gz,032.1.pcap.gz,051.1.pcap.gz,052.1.pcap.gz,053.1.pcap.gz,054.1.pcap.gz,055.1.pcap.gz,056.1.pcap.gz,057.1.pcap.gz,058.1.pcap.gz,059.1.pcap.gz,060.1.pcap.gz,061.1.pcap.gz,062.1.pcap.gz,063.1.pcap.gz,064.1.pcap.gz,065.1.pcap.gz,066.1.pcap.gz,067.1.pcap.gz,068.1.pcap.gz,090.1.pcap.gz,021.2.pcap.gz,032.2.pcap.gz,051.2.pcap.gz,052.2.pcap.gz,053.2.pcap.gz,054.2.pcap.gz,055.2.pcap.gz,056.2.pcap.gz,057.2.pcap.gz,058.2.pcap.gz,059.2.pcap.gz,060.2.pcap.gz,061.2.pcap.gz,062.2.pcap.gz,063.2.pcap.gz,064.2.pcap.gz,065.2.pcap.gz,066.2.pcap.gz,067.2.pcap.gz,068.2.pcap.gz,090.2.pcap.gz
2019/02/18,0.7548408083839551,0.0,-0.6903719316892357,0.0,0.6227249726456476,0.0,0.6734126403865405,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/02/19,0.7574673191135168,0.0,-0.6884714154771184,0.0,0.42535272838048827,0.0,0.6695677031054312,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/02/20,0.7481972812444753,0.0,-0.6925243235439227,0.0,0.5243338403262695,0.0,0.6682523298250517,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/02/21,0.730970460871173,0.0,-0.6922037545442884,0.0,0.6674323607601453,0.0,0.663092019263563,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/02/22,0.772917382228586,0.0,-0.6868113260147269,0.0,0.3867981839672913,0.0,0.6657733571043365,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/02/25,0.7719903784416818,0.0,-0.6990272946793598,0.0,0.32197052417766236,0.0,0.6649638966241029,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/02/26,0.7641880965685719,0.0,-0.7043510298518568,0.0,0.4853822436086449,0.0,0.7644263531327984,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/02/27,0.776702647691778,0.0,-0.692283896794197,0.0,0.3715819595442587,0.0,0.6648121227840592,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/02/28,0.7794836590524904,0.0,-0.6700959424623708,0.0,0.5280090133288902,0.0,0.6780164468678687,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/01,0.7799471609459425,0.0,-0.7057477947788345,0.0,0.3502258745605662,0.0,0.67285613630638,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/04,0.7970967310036693,0.0,-0.6961536225754958,0.0,0.42426842283400906,0.0,0.6775611253477374,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/05,0.795010972483135,0.0,-0.7005614463204665,0.0,0.4206472572501819,0.0,0.6796859591083504,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/06,0.7696728689744214,0.0,-0.7094686849531603,0.0,0.18888697379469876,0.0,0.6786235422280439,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/07,0.7742306375933669,0.0,-0.6991074369292684,0.0,0.3986100361958265,0.0,0.6703771635856648,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/08,0.7688231155030927,0.0,-0.698901356858075,0.0,0.6773870167839655,0.0,0.6728055450263654,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/11,0.7573900687979415,0.0,-0.7065492172779201,0.0,0.46993236292806756,0.0,0.6819119754289926,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/12,0.762874841203791,0.0,-0.6869487127288559,0.0,0.40955311584053006,0.0,0.6833791225494159,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/13,0.7658876035112295,0.0,-0.7155365981605225,0.0,0.4407661461850359,0.0,0.6899053976712988,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/14,0.7753121420114217,0.0,-0.7005156507490902,0.0,0.5113247035716582,0.0,0.6910689971116344,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/15,0.7676643607694624,0.0,-0.7010880953912941,0.0,0.37333750569322405,0.0,0.6878817464707149,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/18,0.8022725021472176,0.0,-0.6909558252242838,0.0,0.17848790773067388,0.0,0.6977470460735611,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/19,0.8032767562496971,0.0,-0.6760951623126685,0.0,0.27203765614105047,0.0,0.6975446809535026,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/20,0.7886764466059566,0.0,-0.6793809945589193,0.0,0.266621035868754,0.0,0.6947621605526999,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/22,0.7810286653639974,0.0,-0.6940813729707175,0.0,0.579306695243001,0.0,0.6922831878319847,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/25,0.7986417373151763,0.0,-0.7067323995634254,0.0,0.720357167006417,0.0,0.7020473048748017,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/26,0.7855091836673674,0.0,-0.7020154557116646,0.0,0.8135471613007532,0.0,0.696128125113094,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/27,0.7893716994461347,0.0,-0.7065835639564523,0.0,0.6338350968622808,0.0,0.893636482290076,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/28,0.7850456817739153,0.0,-0.7067323995634254,0.0,0.6540225783663403,0.0,0.6995177408740719,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/03/29,0.7797926603147918,0.0,-0.6776178650609311,0.0,0.403333217439739,0.0,0.6972411332734151,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/01,0.7872859409256003,0.0,-0.6893071846547363,0.0,0.7186657057231857,0.0,0.6962293076731232,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/02,0.7873631912411757,0.0,-0.6982144232874301,0.0,0.5740033015607502,0.0,0.6959257599930356,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/03,0.7979464844749982,0.0,-0.710132720738117,0.0,0.5407503892157075,0.0,0.7028567653550353,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/04,0.7878266931346278,0.0,-0.7073162930984734,0.0,0.32715633123768767,0.0,0.6996189234341011,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/05,0.7941612190118061,0.0,-0.704671598851491,0.0,0.23170738234405253,0.0,0.6974940896734881,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/08,0.805285264454656,0.0,-0.709274053774811,0.0,0.22177365089478515,0.0,0.6993659670340281,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/09,0.8008819964668613,0.0,-0.6818196087347083,0.0,0.25726670988642253,0.0,0.7008331141544514,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/10,0.7983327360528749,0.0,-0.7014315621766165,0.0,0.2116986338184095,0.0,0.6939527000724663,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/11,0.8053625147702314,0.0,-0.6946538176129214,0.0,0.23608434451537283,0.0,0.6955210297529189,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/12,0.7928479636470253,0.0,-0.6897880381541877,0.0,0.29037328594785317,0.0,0.7038179996753126,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/15,0.7902987032330389,0.0,-0.6967947605747643,0.0,0.38756574354273177,0.0,0.7035650432752396,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/16,0.7997232417332311,0.0,-0.6788085499167154,0.0,0.21778236735516895,0.0,0.7033626781551812,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/17,0.7999549926799572,0.0,-0.7041792964591956,0.0,0.40787281641867446,0.0,0.706145198555984,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/18,0.7914574579666691,0.0,-0.712445397092621,0.0,0.4010869043979917,0.0,0.7044250950354877,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/19,0.7788656565278876,0.0,-0.7050837589938779,0.0,0.09700939990187282,0.0,0.7074605718363635,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/22,0.7872086906100251,0.0,-0.7096862139171979,0.0,0.1068411203211218,0.0,0.6926373267920869,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/23,0.7939294680650801,0.0,-0.7009965042485414,0.0,0.17897026481797187,0.0,0.6925361442320577,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/24,0.7973284819503954,0.0,-0.7102014140951814,0.0,0.3628000089803981,0.0,0.7614920588919518,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/25,0.8044355109833272,0.0,-0.7106708187017887,0.0,0.3338081383342773,0.0,0.7023508525548893,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/04/26,0.7957834756388884,0.0,-0.6769652781688186,0.0,0.4969369479112126,0.0,0.6837332615095181,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/07,0.7895262000772855,0.0,-0.702210086890014,0.0,0.9613969354402669,0.0,0.6881347028707878,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/08,0.7690548664498187,0.0,-0.7072247019557207,0.0,0.8726456239506878,0.0,0.6895512587111966,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/09,0.7963242278479159,0.0,-0.7224975250097229,0.0,1.1390044423273014,0.0,0.6869205121504376,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/10,0.7675098601383118,0.0,-0.6990158457865158,0.0,2.0409476990191595,0.0,0.6898548063912842,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/13,0.7960924769011898,0.0,-0.7101212718452729,0.0,1.0422981409993177,0.0,0.6913725447917219,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/14,0.7743078879089422,0.0,-0.6979739965377045,0.0,1.4490165234057322,0.0,0.6898042151112695,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/15,0.7698273696055722,0.0,-0.7028283271035942,0.0,1.091607946565286,0.0,0.6908160407115614,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/16,0.7838096767247098,0.0,-0.7153763136607054,0.0,1.012877289725537,0.0,0.6954704384729042,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/17,0.7740761369622162,0.0,-0.6819455465559932,0.0,0.8462393612761153,0.0,0.691625501191795,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/20,0.7755438929581477,0.0,-0.6970809828958663,0.0,0.7651140593111244,0.0,0.6901077627913571,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/21,0.7759301445360245,0.0,-0.7045113143516739,0.0,0.8997484834326812,0.0,0.6929914657521891,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/22,0.7659648538268049,0.0,-0.7248788947212914,0.0,0.7207921693411965,0.0,0.693750334952408,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/23,0.7960924769011898,0.0,-0.722222751581465,0.0,0.6889083652741472,0.0,0.6929408744721745,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/24,0.7756983935892985,0.0,-0.70480898556562,0.0,0.7515948062496236,0.0,0.693244422152262,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/27,0.7993369901553544,0.0,-0.7134872463414322,0.0,0.27608707294585416,0.0,0.6925361442320577,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/28,0.7889081975526826,0.0,-0.7125255393425296,0.0,0.3967296302406095,0.0,0.693244422152262,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/29,0.7712178752859283,0.0,-0.6975160408239413,0.0,0.8125373745663294,0.0,0.7526891761694121,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/30,0.7597075782652019,0.0,-0.7080604711333386,0.0,0.6452699994732468,0.0,0.6912713622316928,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/05/31,0.8004957448889846,0.0,-0.6994623526074348,0.0,1.00108897540593,0.0,0.6835814876694742,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/03,0.7896034503928607,0.0,-0.7135559396984967,0.0,0.8211239097706929,0.0,0.6954198471928896,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/04,0.7730718828597367,0.0,-0.7238713921510124,0.0,0.7442808485389515,0.0,0.6947115692726853,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/05,0.7600165795275032,0.0,-0.7214900224394438,0.0,0.615045653784736,0.0,0.6953186646328605,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/06,0.7965559787946419,0.0,-0.7233447430801847,0.0,0.31517653349318014,0.0,0.6938009262324226,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/07,0.7858181849296688,0.0,-0.7155823937318988,0.0,0.2750606530541136,0.0,0.6949645256727583,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/10,0.7949337221675596,0.0,-0.7142657710548297,0.0,0.30819119213879714,0.0,0.6938515175124372,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/11,0.7905304541797649,0.0,-0.7113577522724335,0.0,0.156635119169945,0.0,0.6936491523923788,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/12,0.802813254356245,0.0,-0.7189025726566819,0.0,0.2625093539858521,0.0,0.705133372955692,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/13,0.7818784188353262,0.0,-0.7109341432372025,0.0,0.547441335171129,0.0,0.7068534764761883,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/14,0.7860499358763948,0.0,-0.7149412557326303,0.0,0.3107628966344823,0.0,0.7016931659146995,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/17,0.7991824895242037,0.0,-0.7052669412793832,0.0,0.14480237667432871,0.0,0.7043745037554732,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/18,0.7946247209052583,0.0,-0.7105677786661919,0.0,0.32872273880287006,0.0,0.7068534764761883,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/19,0.7953972240610118,0.0,-0.7064232794566352,0.0,0.3828985327016528,0.0,0.6995177408740719,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/20,0.7858954352452442,0.0,-0.70424798981626,0.0,0.3385265403982021,0.0,0.7045262775955169,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/21,0.7838869270402852,0.0,-0.7114722412008743,0.0,0.5956332929245806,0.0,0.705892242155911,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/24,0.8159458080040538,0.0,-0.7128232105564757,0.0,0.15554830917802276,0.0,0.7073087979963196,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/25,0.7982554857372995,0.0,-0.7172081365157581,0.0,0.346598767817597,0.0,0.7129244300779398,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/26,0.7916892089133951,0.0,-0.7022444335685462,0.0,0.2581395859422099,0.0,0.8752212563647631,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/27,0.8069075210817382,0.0,-0.6957529113259531,0.0,0.34578387437244695,0.0,0.7227391384007714,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/06/28,0.7874404415567511,0.0,-0.6787284076668068,0.0,0.3830897998403179,0.0,0.7153022202386258,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/01,0.8053625147702314,0.0,-0.683078986947557,0.0,0.5038732952125756,0.0,0.7107995963173268,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/02,0.8093795311801494,0.0,-0.6561740887639701,0.0,0.2817111161927854,0.0,0.705639285755838,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/03,0.8158685576884784,0.0,-0.6690769909992478,0.0,0.30690085530773575,0.0,0.7092312666368743,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/04,0.7878266931346278,0.0,-0.643065106457499,0.0,-0.04326398226708237,0.0,0.7144927597583923,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/05,0.8148643035859989,0.0,-0.6713553206752196,0.0,0.014746770938516635,0.0,0.713784481838188,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/08,0.7987189876307516,0.0,-0.675728797741658,0.0,0.1516452376066065,0.0,0.7228403209608005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/09,0.8164865602130812,0.0,-0.684235325124809,0.0,0.23087930438831838,0.0,0.7135315254381149,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/10,0.8176453149467114,0.0,-0.7107738587373854,0.0,0.22029936933284883,0.0,0.7168199586390637,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/11,0.8085297777088205,0.0,-0.6900399137967573,0.0,0.16898268107934875,0.0,0.7229920948008444,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/12,0.8314731214346983,0.0,-0.6696723334271399,0.0,0.14686992839670457,0.0,0.713278569038042,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/16,0.8154050557950263,0.0,-0.6857236811945394,0.0,0.24611655929157775,0.0,0.7138856643982171,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/17,0.8197310734672457,0.0,-0.6864449614437164,0.0,0.3214670321960929,0.0,0.7125702911178377,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/18,0.8076027739219164,0.0,-0.6849566053739861,0.0,0.46697986339471065,0.0,0.7169717324791075,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/19,0.7841186779870112,0.0,-0.6786711632025864,0.0,0.38355685430355413,0.0,0.7144421684783777,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/22,0.818881319995917,0.0,-0.7062629949568181,0.0,0.241889984668803,0.0,0.7123173347177647,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/23,0.7733036338064627,0.0,-0.6969893917531137,0.0,0.208216329964225,0.0,0.715150446398582,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/24,0.7926162127002992,0.0,-0.6692830710704412,0.0,0.13547123955969037,0.0,0.7142903946383339,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/25,0.8163320595819306,0.0,-0.7118042590933525,0.0,0.12679348675426946,0.0,0.7157575417587572,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/26,0.8106927865449303,0.0,-0.7000118994639506,0.0,0.125939251588715,0.0,0.7221826343206108,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/29,0.8082980267620945,0.0,-0.7164296118023606,0.0,0.1477705756051171,0.0,0.7275453100021579,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/30,0.8245978433484925,0.0,-0.72035658204788,0.0,0.32261267204404354,0.0,0.7830945354581842,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/07/31,0.8108472871760809,0.0,-0.6393900118545496,0.0,0.494326534145908,0.0,0.712519699837823,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/01,0.8059032669792588,0.0,-0.7065606661707642,0.0,0.559550067852889,0.0,0.7097877707170349,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/02,0.8066757701350122,0.0,-0.7156396381961192,0.0,1.0021044601639346,0.0,0.7097371794370203,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/05,0.7984872366840255,0.0,-0.7139680998408836,0.0,1.2014384325171916,0.0,0.7067522939161591,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/06,0.8019635008849162,0.0,-0.7128575572350079,0.0,1.6413760224150276,0.0,0.7067522939161591,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/07,0.8011137474135873,0.0,-0.7108082054159176,0.0,1.0355057791739326,0.0,0.717781192959341,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/08,0.7888309472371073,0.0,-0.7244667345789045,0.0,0.8166081843172578,0.0,0.7192483400797642,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/09,0.7838869270402852,0.0,-0.710293005237934,0.0,0.5432658935976609,0.0,0.7160610894388447,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/13,0.8011909977291627,0.0,-0.7250391792211085,0.0,0.8685694517927508,0.0,0.7164152283989469,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/14,0.8018862505693408,0.0,-0.7258291528273499,0.0,0.6748147842515402,0.0,0.7184388795995308,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/15,0.7962469775323405,0.0,-0.7145176466973994,0.0,0.7418133597012565,0.0,0.7206143046401584,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/16,0.7862044365075456,0.0,-0.693016625936218,0.0,0.405144458040134,0.0,0.7259769803217055,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/19,0.7848139308271893,0.0,-0.7326984885337977,0.0,0.21349365891766647,0.0,0.7309855170431505,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/20,0.8055170154013821,0.0,-0.676175304562577,0.0,0.11528325686821649,0.0,0.7210190348802752,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/21,0.8140918004302454,0.0,-0.6772171538113883,0.0,0.0968512260488529,0.0,0.7260781628817348,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019/08/22,0.8002639939422586,0.0,-0.6986609301083493,0.0,0.20862054954700499,0.0,0.7261793454417639,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
